comment_id,author,text,published_at
Ugzeu5h5x5aTJw0iCKt4AaABAg,@existingismypurpose7102,"So this kind of feels like 'Scotland Yard' in real life with is cool. If you didn't know Scotland Yard is a board game set in London,  where up to 8 players ( I believe) dubbed detectives hunt one player who is dubbed mr x. Mr x has unlimited travel capabilites within London whilst the detectives have limited resources for taxi bus and subway. Mr x's location is reviewed every 5 turns and when a detective runs out of movement options he is out. If the detectives land on the same spot as Mr x, whether they know it or not, detectives win. If all detectives rum out of movement options mr x wins. There are randomised starting locations and the detectives can see mr x's moves once he does them",2023-10-06T22:11:33Z
Ugzun9Sk8fCObCU3cNV4AaABAg,@davethefish5,Anyone else back watching after the new tag across Europe has come out?,2023-09-29T12:36:24Z
UgzDrEtmD7c-x1YnYG94AaABAg,@notamishani,Ludwig got me addicted to jet lag game.. i blame ludwig,2023-09-29T09:31:01Z
UgzrZmPUhsrT7yIJMHV4AaABAg,@luizf.9817,I'd be so anxious if I was the runner,2023-09-27T20:49:00Z
UgzbWOd-1unH95THUNR4AaABAg,@kylehagertybanana,ok sick,2023-09-27T15:14:00Z
Ugzz80B2GrO_mSERRKl4AaABAg,@byeguyssry,"22:47 The ""Curse"" LOL",2023-09-27T11:58:01Z
UgxuQmVOJv7K8zpJBhB4AaABAg,@loremejmir298,that danny ric dish was so unnecessary 💀😂,2023-09-26T21:01:11Z
Ugz_atEoqe7QXv7J-p94AaABAg,@funchildrenchannel3913,"Too bad he didn't got to Courtrai. Since this is the French name of the city, while the city itself is Dutch speaking, it would have been fun to see if there was any confusing about if the city of Kortrijk (the Dutch name, which is used in the city itself) was the location he needed to be.",2023-09-25T13:23:23Z
Ugw8DHILbRMMQFLop-x4AaABAg,@benda2483,these guys run like they've never ran before and are in constant fear of falling over,2023-09-24T14:15:36Z
UgzjFvwYDUKOlR4trA54AaABAg,@vrancutililiana1425,18:56 siuuuu,2023-09-23T17:52:30Z
UgxgiAdqGp17EPmDc7N4AaABAg,@Chrischi3TutorialLPs,"Aint it great that we live in an age where this is not just possible, but also easily doable for anyone who can afford to travel?",2023-09-22T13:13:05Z
UgzbDj2Bg3E_1kDqlcR4AaABAg,@watchit_India.,Ben is a loser,2023-09-21T11:58:10Z
UgxJYsajIj9BIfLrFjR4AaABAg,@jlilley73,"""Comment below if you've been hunted by men, for sport."" 😆",2023-09-21T03:08:06Z
UgwYKz6-hrgWwzQHVz94AaABAg,@hammeredo,this video was brought to you by the Schengen convention... thanks you for your sponsor😅,2023-09-20T00:15:51Z
UgxVbPHIdsYM6_8pSZl4AaABAg,@fruitjuice420,is that actually what Half As Interesting looks like his voice is so majestic I thought he would look like Channing Tatum he is just a boy I thought he would be old????????,2023-09-19T21:29:55Z
Ugxx84Ai_fNJc0R6tnF4AaABAg,@RyderNoland,Mayor video is extremely wrong,2023-09-16T18:17:07Z
UgyeKmEV_gc6O3zcO-p4AaABAg,@THEAilin,can't believe Ben was sitting in 1st class when he booked with Eurail 💀,2023-09-14T13:50:36Z
UgztFZw1M45UtElYwt94AaABAg,@THEAilin,no way Sam mentioned Danny Ric,2023-09-14T13:39:31Z
Ugy-Np2NftaH6GrBeiB4AaABAg,@nightshadow7670,I’ve been hunted for sport. Horrifying experience. I have one leg and 14 toes. I hobble,2023-09-13T23:37:46Z
UgwKhyfq-d8YRjMzeyN4AaABAg,@Hugo-hf3yx,honestly great idea but it would be better if someone like beta squad did this. not the best entertainment these guys,2023-09-13T20:51:29Z
UgzpCx_d8QgFqUDEU9p4AaABAg,@ERPL000,Bro is casually playing tag in FRICKI'G EUROPE,2023-09-13T18:33:49Z
UgzjKWg0NahB4b7WcTl4AaABAg,@CiopDchy,Travel 💯👍😊,2023-09-11T10:24:25Z
UgySxRUtw4LG1U8cqsd4AaABAg,@akshitgubba1117,What's the name of the card deck?,2023-09-08T16:55:16Z
UgwEuMWTvKZ66cbVFsZ4AaABAg,@emilkasarghi,THE DANNY RIC REFERENCE.,2023-09-06T23:35:03Z
UgxgCI8TiXNFZTr2m-h4AaABAg,@kairoschan9131,Anyone back after watching the trailer of the new season?,2023-09-05T21:30:25Z
UgwtBxbp20iMemDmk5Z4AaABAg,@peter5486,First time seeing this channel and its brilliant! What a good use of interrail and showcasing travel around Europe!!,2023-09-01T17:38:39Z
UgzkSVXsnlriZix1IfJ4AaABAg,@legentil42,Drinking an 8.6 beer on a public bench at 12 in Calais is the quintessence of French culture.,2023-09-01T12:00:49Z
Ugw6Q8E0uOY6DlYqI3h4AaABAg,@nightstacked,it feels like a mr beast vid,2023-09-01T07:34:38Z
UgxULgFZHWLBHCTXLMR4AaABAg,@its__dz,"I didn’t realize Sam from Wendover was so YOUNG!! 25 as of August 2023. With the quality of his videos and how long he’s been making them, I could have sworn he was at least 40 😭 that I’ve been enjoying his videos since middle school and I’m now about to start my senior year of college makes his work that much more brilliant to me",2023-08-31T22:39:47Z
UgzCMYOBh_YP7D1pMl94AaABAg,@Fulf16,Danny Ric,2023-08-30T16:22:18Z
Ugz9jj93ZkoFjOXiwiJ4AaABAg,@trancetto1869,"Anybody know the apps they used to move, and buy tickets?",2023-08-29T22:35:36Z
UgzmsMj-IsNItcyQAnt4AaABAg,@inMuro,"the american accents botching these place names is horrifying, but, fun game!",2023-08-29T22:20:00Z
UgwkwomCxrHkiAO_w5B4AaABAg,@eurotrashks,"5:10 I totally have, Ben. 😏",2023-08-29T12:31:51Z
Ugy2J_SGgf2EdlUpV9d4AaABAg,@matthewsoh6613,bro said dunkirk is 6 letters aint no way,2023-08-28T10:28:56Z
Ugy-h73CmH_2eaRtN2x4AaABAg,@Charlie_Gibson,21:53 why didn't they go to were sam is suppose to go and wait till he comes and tags him before he get's there,2023-08-28T02:40:31Z
UgzDOSRtoMcHVs__Ar54AaABAg,@Jayden89117,"Dunkirk is six 23:04 sure it is buddy, sure it is",2023-08-26T23:37:55Z
UgwmUcgYn5ZBomNjBIN4AaABAg,@HamsterMaster8,How much did this cost to do? I imagine it was just using a 5 day train pass or something that allowed unlimited booking,2023-08-26T21:48:37Z
Ugx5r1p2IedN_P71tHd4AaABAg,@YKM.94,︎,2023-08-25T20:16:59Z
UgyFFhLprY5mFMLp95x4AaABAg,@DroneQuadcopter,I want these cards :),2023-08-25T13:03:18Z
UgzcE8IDFWtXl0F_aBp4AaABAg,@wcarson4634,Please put this on TV. This show is incredible 😮,2023-08-25T00:42:25Z
Ugy3XrCcCuIeb-PQ5_F4AaABAg,@5-27thebest3,Fishy fishy cross my ocean with the Pacific Ocean ☠️😊,2023-08-25T00:17:53Z
UgzT0PLwxWV8kF--I3Z4AaABAg,@lourencosantos9175,Ben is gay and very strange,2023-08-24T10:10:36Z
Ugy1DuIX8mjcp7n2Qt14AaABAg,@annakatsnelson4664,lewis hamilton better than daniel riccardo. mercedes,2023-08-24T07:23:08Z
UgzxvZzaX97ibNyvQFF4AaABAg,@madnessfan1,Your so funny and fun to watch,2023-08-23T21:44:13Z
Ugw9IuLv5CYYGSmNvGV4AaABAg,@dwaroundtheworld,not even a minute in and i'm already backing the runner going to Jersey - my hometown! i hope he gets there.,2023-08-23T07:27:28Z
UgzLsq-RlkO2WiKh3TN4AaABAg,@TrainCrazy197,11:06 the immortal line “it was a bad sandwich” tho😂😂😂,2023-08-22T09:13:50Z
UgyStbWeRh1da9OWQox4AaABAg,@thianpankhania1641,was so shocked to see jersey on this,2023-08-21T21:49:23Z
UgydC742w5BzEWqVhQ54AaABAg,@kndshein,"During the decision making between Courtrai and Tournai ~@15:00, the two never switched decisions to Courtrai after choosing to get on Tournai. Yet, they just did?",2023-08-20T20:56:57Z
Ugw8pSRxaKSJPtOa8hR4AaABAg,@butlered4350,I have sadly never been hunted by men for sport,2023-08-20T15:15:24Z
UgzARzLnxTZfRP3-Ukx4AaABAg,@24pavlo,There was a bus to Kherson?,2023-08-19T12:00:56Z
Ugx5222MXuJ0vD4Xr254AaABAg,@Blue_Od,"Cool idea




NTS: write which date it is current date is:
8:20PM 18 Aug 2023",2023-08-19T00:18:43Z
UgwLLLBUu_-Ui6e3xe54AaABAg,@icecranberry2148,"Rewatching this in preparation for Tag Across Europe 2.0 version. (Hope you saw more of our continent this time!) I hope you will all have fun on the premiere, I sadly can't make it but I'm sure it will be lovely for fans to meet you three. Maybe one day (When I visit America ofc)",2023-08-17T19:35:25Z
UgyOoTQ4Zprg7O9wyyp4AaABAg,@ChomperkaGregnant,14:34 can someone explain stupid me why are they saying that theyre going to Tournai(track 11) but then go to Courtnai(track 15) anyway?,2023-08-15T20:53:33Z
UgxBFN1G36ck1_E26At4AaABAg,@foxywhale6832,dunkirque is 8 letters,2023-08-15T19:03:47Z
UgyXt974uu9PGYRqc-14AaABAg,@trismica,its called tig in europe,2023-08-15T12:18:45Z
Ugz_m7bKI93hMJMsDhh4AaABAg,@jameybarney2858,Are they gay?,2023-08-15T05:53:31Z
UgydNhvNB1_nIb-ACl94AaABAg,@shaned99,bro first time i heard jersey in a yt vid and i live there !,2023-08-13T16:46:54Z
Ugzs_P2_w0fdklLi_J54AaABAg,@MynameisS_A,Chase is Adam’s last name.,2023-08-13T07:41:50Z
UgzcNUnfOFkiblKJAkt4AaABAg,@bondbros732,Love this,2023-08-13T06:28:52Z
Ugwz5DxzWtBJzLxksQB4AaABAg,@2_obsessed,Confort show :) <3,2023-08-12T02:47:31Z
Ugx_GXl9V1S5WkPhjlB4AaABAg,@domonkosdudas9389,yall are zesty,2023-08-11T19:55:50Z
UgwYan9UtgrcVCqgSz14AaABAg,@joshuamendez2267,Hey I’m not saying you did but this sounds like the jstu video,2023-08-10T16:47:32Z
Ugy14otG4Ogk1V_6Tgt4AaABAg,@ΝικολέτταΤσοτσορού,that reminds me of the john wick scene,2023-08-09T23:21:42Z
UgwIdyicmD8JRapv5Gt4AaABAg,@raineob4996,Is it a Jet Lag if someone isn’t getting drunk for the challenge?,2023-08-05T20:04:54Z
UgwhGEcSAGoK5y4k4eh4AaABAg,@gigamin3735,The curse was a blessing in disguise,2023-08-05T08:43:34Z
UgxoqB3cwEpmPzvxR2F4AaABAg,@JaayyBeeee,"Ben: ""Ok, so here's the deal ... I don't know where I'm going ... So, I've been navigating with just like... cardinal directions and vibes ..."" 
😆😆😆",2023-08-05T02:44:08Z
UgyqC3PQ1opJBbviTW54AaABAg,@biginfluencer5252,Jet lag? Is that like off brand rocket league? I don’t get out much,2023-08-03T19:27:48Z
UgwAnpIYqHTREYPqwwB4AaABAg,@kannaoreo,Ive been hunted many times bro 😹😹😹😻😻😻,2023-08-02T22:06:19Z
Ugy7-tWBv9xzgvafzgR4AaABAg,@ApoloDeLeo,Dunkerque is 8 letters not 6,2023-08-02T21:24:16Z
Ugxii8gFJ7AqyZZJNx94AaABAg,@ApoloDeLeo,Does it seem so to me or have they lost the money for the train ticket to Ghent?,2023-08-02T21:14:31Z
Ugw6FXGPsnKQysFhQfJ4AaABAg,@Pyjamarama1213-ub9ev,Sam getting cursed was probably a good thing,2023-08-02T07:52:36Z
UgywyjkFj2GS9NQ8jF54AaABAg,@JoeBleasdaleReal,"Claim your badge here if you’re from the UK and this game isn’t called Tag, but rather: It, Tig, Tick, Catch, Had, Dobby etc. 😂",2023-08-01T21:18:21Z
Ugzg7BDap-ZDh0nBMNR4AaABAg,@NabTheGreatNM1,this is fun,2023-08-01T15:25:35Z
UgxCBvT3O35sIBeE80d4AaABAg,@maciejmaecki9358,I love this but i would like if everyone doing challenges to use transport,2023-07-29T19:41:33Z
UgyVJEldYxv59IzdOs94AaABAg,@obnoxas,"As an American, this feels really weird. Like, y'all are just casually goin to different countries. Wild. But cool too. I can barely concieve of being able to just...go to a different country easily.",2023-07-28T13:08:55Z
UgwvK8IAB2qvKqY-lcZ4AaABAg,@npru9016,"man, ben really screwed up by going to Lille instead of Longwy, he could have gotten Charleville to Longwy to Luxembourg with 890 coins to spare and no real options for Sam and Adam to get there",2023-07-27T19:07:52Z
UgznMq-v1-cQyQTUqOh4AaABAg,@SueGittins,These kids are coool,2023-07-26T21:39:51Z
UgwqgJTkdglFIhTH2JF4AaABAg,@Emma-wm9jg,the fact they didnt bother at all to look up how to pronouce places lol,2023-07-25T19:05:49Z
UgzZHVTcAXqRNcppaLd4AaABAg,@BandannaBread,"I really like how you guys have the rules setup in a way that make it so that there's no real purpose in causing a commotion. Really helps give off the impression that this is a fun game for you guys and the audience without having to be at anyone else's expense (Well, besides you wallet's lol)",2023-07-24T05:49:06Z
UgyqVewXhdxv6AGpgnd4AaABAg,@QutelDawn,why do all 3 of them seem gay for some reason,2023-07-22T17:08:54Z
UgyxLRiNXii5osvyPGd4AaABAg,@letoatreides5165,I've been hunted by men for sport😂 I do ultratrail running it's all we do,2023-07-22T14:16:18Z
UgzxcSpbY0Mezd96wfd4AaABAg,@Koushakur,"6:03 Oh hey, the John Wick stairs",2023-07-22T00:59:58Z
UgxsEP-y9VEH-v7vrAZ4AaABAg,@nyctos,"Personally, this is my favorite season!",2023-07-21T14:29:34Z
UgzhTWRu5o-cSy0ooRB4AaABAg,@AlexanderNash,"""I hate when there are people in our vlogs""
""Why isn't the entire world my personal playground?""",2023-07-20T22:54:03Z
UgzafiZ_1OwtG6WJAbF4AaABAg,@benradmer7668,STILL MY ABSOLUTE FAVOURITE SERIES!!! I NEED MORE TAG!!!,2023-07-18T16:15:35Z
UgxaB1ELt6GGjDIHTDx4AaABAg,@JustLewKas,"3:35 if you do the math, getting to brussels for ben is only 850 coins.",2023-07-18T03:17:31Z
Ugy-sP2NcFRODv8ldQh4AaABAg,@Goats4090,No,2023-07-17T17:16:35Z
UgyKPL461SP2dYfoctl4AaABAg,@kaleeyed,"Great series, top entertainment, just wanted to clarify, Jersey is not technically a part of the UK, it's part of the British Isles and a British Crown Dependency, which is a little bit different.",2023-07-16T23:27:57Z
Ugx1Iag3pZv1wKpdys14AaABAg,@travisr1567,Gay,2023-07-16T12:24:02Z
UgxFhT3GiqdqhwiU0nd4AaABAg,@SatroCube,Who would be thought? A cursed card helped!,2023-07-16T12:24:01Z
Ugyz2pJqlzDKrCQFmSF4AaABAg,@matthewboyer4212,what's the Charleville-Mézières no tag backs joke?,2023-07-16T04:39:03Z
UgzOTXs_UbG6tCBi3k14AaABAg,@gritosdelelpeino4137,Giga chad with the Daniel riccardo cap,2023-07-12T18:13:58Z
UgxYf2WNvEgjKA_kPq94AaABAg,@markuslowegren9871,i live in montana right next to zermat,2023-07-12T09:28:08Z
UgymiZa7MJuoWji0cYJ4AaABAg,@toastedfish7313,the commit and American crime card is messed up idk its confusing,2023-07-11T21:05:49Z
UgwDmJiaG3Hb60u4tfR4AaABAg,@NoahPrentice,i have been hunted,2023-07-11T18:50:35Z
Ugxd3HJcdke3tV2j9IB4AaABAg,@aimeew5889,Are you guys gay?,2023-07-11T01:51:11Z
UgzkYU3-5iD9KDopWp54AaABAg,@Dvrkexplicity,Love the way when Ben got caught he went aw man,2023-07-10T18:03:41Z
Ugz1oCpXbawVJVP8Zot4AaABAg,@creamage.,"""who is danny ricciardo"" 🥲",2023-07-10T16:42:38Z
UgwdVybsARCNiISNGVN4AaABAg,@Qvicci,Hallaand long lost brother???,2023-07-10T15:30:36Z
UgxHatE3kYR34asv_mt4AaABAg,@kacperborowiecki2015,Who came here after the S7 start location was revealed? :D,2023-07-09T22:49:41Z
UgxfxKqjLOOe6iCLsld4AaABAg,@alexandraw.l,NOT THE DANNY RIC HAT 😭😭😭😭😭😭😭😭😭,2023-07-09T12:34:58Z
UgxFGL_yQG2UwV86t9t4AaABAg,@TC_da_kid,That would be soooo fun to just go out and explore Europe wile playing tag,2023-07-09T03:54:57Z
Ugw5fDtDyaIb_URJkQZ4AaABAg,@neilfontaineshorts,"This channel should have 20 million subs, its so intense channel",2023-07-09T01:11:14Z
Ugwf7MYu66_b_wg59lR4AaABAg,@jonasweber9408,Imagine all this travel but with American trains? 😂😢,2023-07-08T12:56:05Z
Ugxd1azCxdQSIH6CBuJ4AaABAg,@meline4524,as someone who loves in lille it's so weird but cool to see my city used as a huge tag game like that... love the concept tho and the quality of the production is amazing,2023-07-08T11:42:11Z
UgwulpNqHoA8OkoAkmV4AaABAg,@VibroxGT,They just said in Wich city I lived,2023-07-07T17:35:06Z
UgyM88Ibiw0L12urZbx4AaABAg,@VibroxGT,Bro really said ghent it’s Gent,2023-07-07T17:32:17Z
UgzonlZ3MbFzMCTceXt4AaABAg,@Garjemmy,I feel like if I tried this in the US I would get shot or stuck on the freeway,2023-07-07T14:19:21Z
UgwoHECG1CRcf23icpB4AaABAg,@DayeReturn,This is the most overcomplicated travel channel ever,2023-07-07T13:39:58Z
UgziCE12IsDGKcu-3N14AaABAg,@the_tiny_Rambo,"""It's all right if you loose constantly, if you have fun doing it."" Nice Danny Ric reference.",2023-07-07T12:20:09Z
Ugw96wnXarbncq4JVBd4AaABAg,@matts_1,Damn the Danny Ric strays :(,2023-07-06T23:02:38Z
UgzlzMjCQXVwKiwiX-R4AaABAg,@Gabriel-ti7yp,18:00 I have never been hunted,2023-07-06T22:00:24Z
UgzgJP-W_rGH7JrXoYZ4AaABAg,@akyan-ub7qp,I have bean hunted me and my friends used our bikes to chase each other basically u need tl survive for tge longest jn our island tgere are 3-5 of us so my bkie is the fastest so ghey take turns chasing me to tire me out and then attack at once ita realy stresfull and i keep looking around always but most most of the time i use abandoned roads most so yea its hard,2023-07-06T12:12:48Z
UgzdaLhK65soNe7MAhN4AaABAg,@NuclearSplatter,"the color coded subtitles are a GODSEND for my HoH ass, thank you sm for not only having them in the first place (something people barely bother with these days) but making them easier to understand as well :] much appreciated",2023-07-05T20:28:57Z
UgwbvvSssRqLgk8-uz94AaABAg,@magali8398,ahhaha never watched any of you guys' stuff but this was a lot of fun!,2023-07-05T13:59:14Z
Ugw_JTOWuBrlvrL5Oa94AaABAg,@ulicqueldromal,"This is a great game! immediately subscribed!

Curious, did you choose the eurail pass? If not, why? Seems like it could save you money.",2023-07-05T08:59:53Z
UgzSl83DIVIr2MMfKst4AaABAg,@FlameMoose37,Sorry I do not know ya'll's names but the guy in the brown hat reminds me of Matt from Studio C,2023-07-03T21:52:52Z
UgyFUBBLeq3dDfPnJcN4AaABAg,@CanalJoJogando,nice to see Haaland having fun with his friends,2023-07-03T17:43:26Z
UgwiwWQMczNYBybEuMl4AaABAg,@marciplan,"""Hazebrouck is just back towards here.""
""Hazebrouck is on the train that we would be on to get to him, so he wouldn't do that""

guys this is not how travel works 🥴",2023-07-03T16:38:54Z
Ugz7sBpA_si2oGLZS7p4AaABAg,@DarthSivius,"Lol, the funny thing is even though he can just chug the entire can of beer in the most crowded place possible without getting into trouble, he still went out if his way to find a spot out of sight with no one around.",2023-07-03T12:38:08Z
Ugx16hcc8lW_kMypyex4AaABAg,@13thravenpurple94,Great video THank you,2023-07-03T11:18:46Z
UgwTYQCHRIOmRPosKCt4AaABAg,@rev31089,"Sam looks like he’s about to look out the window and repeatedly say “I smell like beef. I smell like beef. I smell like beef”
If you know, you know",2023-07-03T08:07:27Z
UgwwCg7nacMgz2HH4eN4AaABAg,@smilekatysmile,"This is such a fun game. 
P.s also loving the pronunciation of Calais. Lol.",2023-07-03T07:37:29Z
UgxE-eaXZ1XS-kuVZDt4AaABAg,@naadiamirza1643,Dunkirk is 7 letters😂,2023-07-02T22:33:46Z
UgyzkcCn5ada8yYaFjZ4AaABAg,@skyesimpson6391,Adam and ben: 💅,2023-07-02T14:42:18Z
UgxfRYV7zxHoiuW_KFl4AaABAg,@CesarGarcia-nd5xz,"Americans: ""Ayo! Europe is so small that we can play tag""",2023-07-02T06:14:11Z
UgxvE-kYe4Zjs2M-_zB4AaABAg,@HarryWebb-y5r,Are u all gay,2023-07-01T17:09:32Z
UgyT2meEEf_SSuMtOg94AaABAg,@dylanupfoldfrost,where do they get the maps from,2023-07-01T17:00:55Z
Ugw1mn2Atk_YyXFxIMt4AaABAg,@ManNenntIhnLenny,"Would be great to have a clock of time at which the scene was filmed in the corner for reference!

Maybe you do this now, i only just stumbled onto the Video, havent checked the channel yet.",2023-07-01T12:32:12Z
UgxXSIcazEppsLWWgLJ4AaABAg,@dontdoit13,yea still on the run #theywillnevercatchme,2023-07-01T12:25:42Z
UgyUWqkDnCGbj4WmPPR4AaABAg,@5sly,bro is NOT mr beast,2023-07-01T01:45:36Z
UgwGaCEXIOFVmpWJJIl4AaABAg,@Nibola.,@danielaleksis millo ?,2023-07-01T00:17:50Z
Ugys4bXqRLbr61zVALV4AaABAg,@MexSpreuwel,8:25. He said he shuffled the deck but he didnt.   He picked a card and read it in 1 second and continues to show it to the camera and tell them what it is,2023-06-30T10:37:24Z
UgyvgFGArxb-0SZAm354AaABAg,@BeauRobinson-y7q,I was hunted by yo mama in bed,2023-06-30T10:16:31Z
Ugx1oBUuoz-TLe3gFVZ4AaABAg,@Matti.Gaming,I love it how they speak Dutch!!,2023-06-29T13:24:17Z
UgzCL7A4AHBcBUyJg-t4AaABAg,@olliegaming3731,The cursed card was a blessing in disguise,2023-06-29T06:42:30Z
UgwSyJGu32FwVeIBr2V4AaABAg,@heatherclarke7078,this reminds me of the board game Mister X. in the BEST way possible,2023-06-28T16:31:07Z
UgxeU5Ho-e54cuXXFqt4AaABAg,@bananacar4215,"When I first watched this video 9 months ago, you guys had 200k subs and now you have 476k!",2023-06-28T12:54:12Z
Ugw2fSoNOLk3D0_y3fV4AaABAg,@K0cosNuSsCHiller,is hitchhiking allowed?,2023-06-28T09:37:03Z
UgwuhjWnq8zze6YiGgV4AaABAg,@sararuffoni3402,DANNY RICCCCCC,2023-06-27T07:58:30Z
UgzXWaGofF_HNijh98J4AaABAg,@tristansmeets6086,so get a scooter 25/kph and you just need to stop for gas,2023-06-26T13:13:47Z
UgxJKEbvPNyUZQ8QGBh4AaABAg,@Breadman-k6d,How do you keep track of coins? Just in an Apple note? Seems hards to do accurately,2023-06-24T15:42:29Z
UgyE5FmKa2fQY4VF2T94AaABAg,@Corevex,I must say that im hella curious how they go about booking all tickets etc.. speaking as one who has never travelled this seems so seemless even though i can't imagine it being easy at all,2023-06-23T14:34:44Z
UgzTSIOG_ijOcN9n74t4AaABAg,@kevink4361,0:42 How the fuck is that jersey uk? It's fucking France?,2023-06-23T14:04:36Z
UgxyizUNbm6iykNp4EN4AaABAg,@ShudiadWaiyantun,someone needs to make video game version of this,2023-06-23T07:31:01Z
UgwJGoIcagut9P1AIdR4AaABAg,@israfilozdamirov7225,why does he eat like a shy girl,2023-06-23T01:20:48Z
Ugx0jU4ae3q-u9bTDFd4AaABAg,@toriviar4091,The curse saved his butt.,2023-06-22T22:50:09Z
Ugyp8PT4rneX33KMbuF4AaABAg,@yousifkaaki8646,Why is halland here,2023-06-22T13:58:20Z
UgyiArmR1CO7zhsQpYt4AaABAg,@w014prc7,[John Wick Spoiler] Any one else notice that the stairs that they went on in their walk in Paris are the same ones John Wick fought up and died at the top of?,2023-06-22T00:07:52Z
Ugxoju2K2_bUOdqFLUp4AaABAg,@The_Real_Chaos,"2:08 ""AH yes the classic bell to indicate it is 6:14 AM"" 😂",2023-06-21T21:10:59Z
Ugy3K4lMxEX5VTeJI3R4AaABAg,@Carteramazingvids,Mayor video please ask a question this time,2023-06-21T18:42:02Z
UgzDSeeCatxG9HKfRDx4AaABAg,@Alpatrixx,bro the cursed card kinda saved him ngl,2023-06-21T18:02:25Z
